City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Bouca,CF,2022-06-30 20:27:39,6.5105,18.2733,69.17,98,100,3.65
297,Kaitangata,NZ,2022-06-30 20:27:40,-46.2817,169.8464,41.45,81,74,14.72
298,Khorixas,NA,2022-06-30 20:27:40,-20.3667,14.9667,62.8,37,11,9.4
299,Tateyama,JP,2022-06-30 20:27:41,34.9833,139.8667,76.1,92,1,9.51
300,Margate,GB,2022-06-30 20:27:41,51.3813,1.3862,57.9,77,48,4.0
301,Springfield,US,2022-06-30 20:23:11,37.2153,-93.2982,91.53,40,0,8.05
302,Stepnogorsk,KZ,2022-06-30 20:27:42,52.3544,71.8869,52.2,71,9,8.19
303,Andenes,NO,2022-06-30 20:25:38,69.3143,16.1194,58.93,93,17,18.41
304,Baiyin,CN,2022-06-30 20:27:42,36.5583,104.2081,71.28,36,100,5.95
305,Praia Da Vitoria,PT,2022-06-30 20:27:43,38.7333,-27.0667,73.65,83,75,13.0
306,Vestmannaeyjar,IS,2022-06-30 20:27:44,63.4427,-20.2734,52.59,91,100,12.39
307,Haicheng,CN,2022-06-30 20:27:44,40.8516,122.7475,70.52,95,100,4.36
308,Necochea,AR,2022-06-30 20:23:53,-38.5473,-58.7368,49.15,50,26,5.44
309,Ilheus,BR,2022-06-30 20:25:34,-14.7889,-39.0494,76.82,83,75,12.66
310,Dmitrov,RU,2022-06-30 20:27:45,56.35,37.5167,68.65,80,43,6.46
311,Darhan,MN,2022-06-30 20:27:45,49.4867,105.9228,66.04,90,99,2.84
312,Sibolga,ID,2022-06-30 20:27:46,1.7427,98.7792,75.56,79,100,3.0
313,Canakkale,TR,2022-06-30 20:24:12,40.0833,26.8333,70.38,89,0,4.47
314,Kuryk,KZ,2022-06-30 20:27:46,43.2,51.65,75.88,28,0,14.94
315,Jiaojiang,CN,2022-06-30 20:28:47,28.6803,121.4428,79.0,97,91,1.36
316,Sola,VU,2022-06-30 20:28:47,-13.8833,167.55,79.99,78,26,25.37
317,Benguela,AO,2022-06-30 20:28:48,-12.5763,13.4055,69.06,86,8,4.52
318,Ayna,PE,2022-06-30 20:28:48,-12.65,-73.9167,71.4,56,37,4.83
319,Shiyan,CN,2022-06-30 20:28:49,32.6475,110.7781,70.74,92,42,0.78
320,Sitka,US,2022-06-30 20:28:50,57.0531,-135.33,60.69,67,75,9.22
321,Vila Velha,BR,2022-06-30 20:25:46,-20.3297,-40.2925,73.35,84,40,13.8
322,Vanimo,PG,2022-06-30 20:28:50,-2.6741,141.3028,77.14,90,26,4.94
323,Maragogi,BR,2022-06-30 20:24:23,-9.0122,-35.2225,76.41,86,100,7.65
324,Cimitarra,CO,2022-06-30 20:28:51,6.3142,-73.9497,84.67,76,96,2.35
325,Tecoanapa,MX,2022-06-30 20:28:51,16.5167,-98.75,87.71,65,49,11.5
326,Ullapool,GB,2022-06-30 20:28:52,57.8987,-5.1604,60.35,78,39,2.71
327,Erzin,TR,2022-06-30 20:28:52,36.9559,36.2,73.42,77,0,1.88
328,Flinders,AU,2022-06-30 20:28:53,-34.5833,150.8552,53.19,82,100,1.99
329,Horodok,UA,2022-06-30 20:28:53,49.1637,26.5839,71.46,71,6,7.72
330,Husavik,IS,2022-06-30 20:28:54,66.0449,-17.3389,50.67,88,84,6.71
331,Sao Raimundo Das Mangabeiras,BR,2022-06-30 20:28:54,-7.0219,-45.4811,91.22,32,6,4.88
332,La Foa,NC,2022-06-30 20:28:55,-21.7108,165.8276,65.25,76,3,4.81
333,Laguna,US,2022-06-30 20:28:55,38.421,-121.4238,89.31,41,0,9.22
334,Hobyo,SO,2022-06-30 20:28:56,5.3505,48.5268,77.27,75,96,24.0
335,Leshukonskoye,RU,2022-06-30 20:28:56,64.8989,45.7622,49.86,58,71,2.35
336,Kununurra,AU,2022-06-30 20:28:57,-15.7667,128.7333,60.78,77,75,10.36
337,Irtyshskiy,RU,2022-06-30 20:28:57,58.3333,68.1333,47.59,79,100,12.12
338,Pitimbu,BR,2022-06-30 20:28:58,-7.4706,-34.8086,79.39,82,11,9.71
339,Gavle,SE,2022-06-30 20:28:58,60.6745,17.1417,68.92,95,96,5.06
340,Orlovskiy,RU,2022-06-30 20:28:59,46.8714,42.0592,67.91,41,100,7.0
341,San Jose,US,2022-06-30 20:27:30,37.3394,-121.895,82.53,44,20,11.5
342,Punto Fijo,VE,2022-06-30 20:29:00,11.6956,-70.1996,84.33,69,24,25.9
343,Constitucion,CL,2022-06-30 20:29:00,-35.3333,-72.4167,53.56,65,100,4.65
344,Ahipara,NZ,2022-06-30 20:29:00,-35.1667,173.1667,57.92,83,99,9.75
345,Talcahuano,CL,2022-06-30 20:29:01,-36.7167,-73.1167,51.48,82,100,11.5
346,Salinas,US,2022-06-30 20:24:43,36.6777,-121.6555,77.99,62,20,11.5
347,Brae,GB,2022-06-30 20:29:01,60.3964,-1.353,56.35,93,90,9.71
348,Broken Hill,AU,2022-06-30 20:29:02,-31.95,141.4333,43.3,75,0,10.96
349,Balacita,RO,2022-06-30 20:29:03,44.3833,23.1333,76.15,35,0,6.64
350,Bergama,TR,2022-06-30 20:29:03,39.1207,27.1805,71.2,68,0,8.79
351,Richards Bay,ZA,2022-06-30 20:29:04,-28.783,32.0377,58.66,62,0,6.02
352,Pokhara,NP,2022-06-30 20:29:04,28.2333,83.9833,71.69,92,99,1.3
353,Carutapera,BR,2022-06-30 20:29:05,-1.195,-46.02,81.1,76,100,7.27
354,Leiyang,CN,2022-06-30 20:29:05,26.4024,112.8591,78.24,90,53,3.6
355,Antofagasta,CL,2022-06-30 20:29:06,-23.65,-70.4,60.08,69,1,3.96
356,Katsuura,JP,2022-06-30 20:29:06,35.1333,140.3,74.89,93,1,10.51
357,Syracuse,IT,2022-06-30 20:29:06,37.0881,15.2792,81.99,74,0,8.9
358,Dikson,RU,2022-06-30 20:29:07,73.5069,80.5464,32.49,98,100,2.64
359,Selty,RU,2022-06-30 20:29:08,57.3132,52.1345,46.11,90,99,9.62
360,Ewa Beach,US,2022-06-30 20:29:08,21.3156,-158.0072,84.15,58,40,14.97
361,Monrovia,LR,2022-06-30 20:29:09,6.3005,-10.7969,78.57,85,59,11.79
362,Palu,ID,2022-06-30 20:30:09,-0.8917,119.8707,75.85,95,100,3.49
363,Gondanglegi,ID,2022-06-30 20:30:10,-7.7479,112.0132,73.56,89,77,10.65
364,Lahan,NP,2022-06-30 20:30:10,26.7296,86.4951,79.93,85,96,4.38
365,Tarragona,ES,2022-06-30 20:30:11,41.129,1.249,76.32,77,40,3.44
366,Ebensee,AT,2022-06-30 20:30:11,47.8072,13.779,73.71,90,41,5.03
367,Qasigiannguit,GL,2022-06-30 20:30:12,68.8193,-51.1922,44.85,83,81,6.24
368,Dongkan,CN,2022-06-30 20:30:12,33.9997,119.8308,73.56,98,32,7.56
369,Bonfim,BR,2022-06-30 20:30:13,3.0833,-59.95,83.41,70,44,2.08
370,Bekhtery,UA,2022-06-30 20:30:14,46.251,32.2927,72.99,72,34,4.74
371,Sinegorye,RU,2022-06-30 20:30:14,62.0788,150.477,71.15,44,48,2.68
372,Sijunjung,ID,2022-06-30 20:30:15,-0.6876,100.9537,68.85,86,100,1.83
373,Makat,KZ,2022-06-30 20:30:15,47.6469,53.3463,67.08,32,37,2.28
374,Petropavlovsk-Kamchatskiy,RU,2022-06-30 20:30:16,53.0452,158.6483,61.39,63,0,6.71
375,Winona,US,2022-06-30 20:30:16,43.9666,-91.7668,78.6,73,0,3.44
376,Ziarat,PK,2022-06-30 20:30:17,30.3823,67.7282,70.32,51,0,5.17
377,Zlobin,HR,2022-06-30 20:30:17,45.2924,14.6541,70.9,69,0,3.44
378,Verkhoyansk,RU,2022-06-30 20:30:18,67.5447,133.385,56.07,74,100,2.44
379,Salinopolis,BR,2022-06-30 20:30:18,-0.6136,-47.3561,80.15,80,19,9.33
380,Lingao,CN,2022-06-30 20:30:19,19.9103,109.6859,80.71,86,100,13.2
381,Talnakh,RU,2022-06-30 20:30:20,69.4865,88.3972,49.21,57,17,6.69
382,Ferrol,ES,2022-06-30 20:30:20,43.4832,-8.2369,61.34,83,20,3.87
383,Inhambane,MZ,2022-06-30 20:30:21,-23.865,35.3833,66.36,70,98,10.09
384,Soyo,AO,2022-06-30 20:30:21,-6.1349,12.3689,72.46,88,66,7.56
385,La Ronge,CA,2022-06-30 20:30:22,55.1001,-105.2842,66.42,25,40,16.11
386,Kahului,US,2022-06-30 20:30:22,20.8947,-156.47,86.02,61,20,21.85
387,Mandalgovi,MN,2022-06-30 20:30:23,45.7625,106.2708,69.46,42,47,5.95
388,Sovetskaya,RU,2022-06-30 20:30:23,44.7769,41.1722,67.06,65,41,6.38
389,Tautira,PF,2022-06-30 20:30:24,-17.7333,-149.15,77.65,75,29,22.01
390,Muravlenko,RU,2022-06-30 20:30:24,63.7898,74.523,54.82,55,98,24.65
391,Faro,PT,2022-06-30 20:25:39,37.0194,-7.9322,81.18,38,0,16.11
392,Davila,PH,2022-06-30 20:30:25,18.4726,120.5763,80.4,87,100,14.09
393,Sioux City,US,2022-06-30 20:30:26,42.5,-96.4003,90.66,38,0,8.05
394,Hualmay,PE,2022-06-30 20:30:26,-11.0964,-77.6139,65.32,73,26,9.08
395,Laurinburg,US,2022-06-30 20:27:59,34.7741,-79.4628,93.16,38,0,8.05
396,Sarlat-La-Caneda,FR,2022-06-30 20:30:27,44.889,1.2166,53.37,97,71,1.41
397,Saldanha,ZA,2022-06-30 20:30:27,-33.0117,17.9442,60.85,45,0,21.34
398,Torbay,CA,2022-06-30 20:30:28,47.6666,-52.7314,67.75,89,100,8.05
399,Chuy,UY,2022-06-30 20:30:28,-33.6971,-53.4616,50.58,77,83,7.7
400,Genhe,CN,2022-06-30 20:30:29,50.7833,121.5167,64.02,78,79,1.07
401,Ishigaki,JP,2022-06-30 20:30:30,24.3448,124.1572,80.73,94,20,14.97
402,Presidente Medici,BR,2022-06-30 20:30:30,-11.1753,-61.9014,84.97,44,0,2.01
403,Koshurnikovo,RU,2022-06-30 20:30:31,54.1667,93.3,58.93,99,87,3.83
404,Kushima,JP,2022-06-30 20:30:31,31.4583,131.2333,74.03,94,16,3.44
405,Novyy Urengoy,RU,2022-06-30 20:30:31,66.0833,76.6333,51.21,64,0,18.9
406,Nicoya,CR,2022-06-30 20:30:32,10.1483,-85.452,82.94,77,100,7.02
407,Dabat,ET,2022-06-30 20:30:32,12.9842,37.765,50.74,91,100,1.68
408,Teahupoo,PF,2022-06-30 20:30:33,-17.8333,-149.2667,75.16,75,35,21.85
409,Miyako,JP,2022-06-30 20:31:33,39.6367,141.9525,72.1,93,85,3.51
410,Matara,LK,2022-06-30 20:31:34,5.9485,80.5353,80.73,83,29,15.17
411,Huntsville,US,2022-06-30 20:30:06,34.7304,-86.5861,94.39,52,20,9.22
412,Port Moresby,PG,2022-06-30 20:31:34,-9.4431,147.1797,72.82,100,20,2.3
413,Makakilo City,US,2022-06-30 20:31:35,21.3469,-158.0858,82.72,59,20,14.97
414,Nakatsugawa,JP,2022-06-30 20:31:36,35.4833,137.5,74.1,77,0,3.11
415,Dharampur,IN,2022-06-30 20:31:36,20.5333,73.1833,79.07,90,100,7.87
416,Wynyard,AU,2022-06-30 20:31:37,-41.0,145.7167,43.99,71,78,5.88
417,High Prairie,CA,2022-06-30 20:30:39,55.4334,-116.4858,74.48,44,16,6.71
418,Mount Gambier,AU,2022-06-30 20:31:37,-37.8333,140.7667,49.06,71,100,6.51
419,Grindavik,IS,2022-06-30 20:31:38,63.8424,-22.4338,57.15,87,100,8.05
420,Tarko-Sale,RU,2022-06-30 20:31:38,64.9225,77.785,54.25,58,36,21.79
421,Candido De Abreu,BR,2022-06-30 20:31:39,-24.5669,-51.3333,57.04,74,0,0.96
422,Clyde River,CA,2022-06-30 20:31:39,70.4692,-68.5914,41.23,65,0,14.97
423,Bania,RO,2022-06-30 20:31:40,44.8958,22.0447,71.53,56,65,2.73
424,Sungaipenuh,ID,2022-06-30 20:31:40,-2.0833,101.3833,60.85,80,100,1.92
425,Mian Channun,PK,2022-06-30 20:31:41,30.44,72.3543,93.49,52,100,16.8
426,Rawson,AR,2022-06-30 20:31:41,-43.3002,-65.1023,49.57,35,56,10.98
427,Vilyuysk,RU,2022-06-30 20:31:42,63.7553,121.6247,61.27,67,6,2.17
428,Moerai,PF,2022-06-30 20:31:43,-22.4333,-151.3333,73.98,65,23,21.97
429,Chipping Sodbury,GB,2022-06-30 20:31:43,51.5381,-2.3938,57.54,92,100,5.37
430,Salina,US,2022-06-30 20:27:24,38.8403,-97.6114,98.02,37,0,10.36
431,Kavaratti,IN,2022-06-30 20:31:44,10.5669,72.642,82.54,80,100,22.32
432,Sebinkarahisar,TR,2022-06-30 20:31:44,40.2883,38.4236,57.09,85,22,2.91
433,Honiara,SB,2022-06-30 20:31:45,-9.4333,159.95,79.97,80,55,9.84
434,Thio,NC,2022-06-30 20:31:45,-21.6167,166.2167,62.56,73,53,9.33
435,Adrar,MR,2022-06-30 20:31:46,20.5022,-10.0711,93.58,11,5,11.3
436,Bedesa,ET,2022-06-30 20:31:46,8.9,40.7833,61.09,88,80,7.56
437,Geraldton,AU,2022-06-30 20:31:46,-28.7667,114.6,52.21,71,0,14.97
438,Guanica,PR,2022-06-30 20:31:47,17.9716,-66.908,89.29,76,30,17.45
439,Mnogovershinnyy,RU,2022-06-30 20:31:47,53.9353,139.9242,65.39,69,7,6.87
440,Taybad,IR,2022-06-30 20:31:48,34.74,60.7756,84.22,29,0,21.54
441,Hay River,CA,2022-06-30 20:31:48,60.8156,-115.7999,57.18,67,75,6.91
442,Marawi,PH,2022-06-30 20:31:49,7.9986,124.2928,68.88,94,100,3.49
443,Sal Rei,CV,2022-06-30 20:31:49,16.1833,-22.9167,72.79,79,48,12.64
444,Vicuna,CL,2022-06-30 20:31:50,-30.0319,-70.7081,73.78,27,2,4.34
445,Grinnell,US,2022-06-30 20:31:13,41.743,-92.7224,89.58,44,0,14.97
446,Ban Nahin,LA,2022-06-30 20:31:51,18.2418,104.2122,76.35,92,100,1.97
447,Sawakin,SD,2022-06-30 20:31:51,19.1059,37.3321,87.98,48,0,8.43
448,Hjelset,NO,2022-06-30 20:31:52,62.7833,7.4833,65.98,82,0,4.61
449,Gujrat,PK,2022-06-30 20:31:52,32.5728,74.079,82.11,65,1,12.1
450,Codrington,AU,2022-06-30 20:31:53,-38.2667,141.9667,50.32,68,100,11.1
451,Puerto Ayacucho,VE,2022-06-30 20:31:54,5.6639,-67.6236,82.71,80,46,3.94
452,Port-De-Bouc,FR,2022-06-30 20:31:54,43.4,4.9833,75.42,64,0,5.75
453,Muisne,EC,2022-06-30 20:31:55,0.6,-80.0333,75.42,86,100,11.48
454,Sechura,PE,2022-06-30 20:31:55,-5.5569,-80.8222,74.53,58,34,15.48
455,Pastavy,BY,2022-06-30 20:32:56,55.1168,26.8326,66.85,84,89,5.55
456,Northfield,US,2022-06-30 20:32:56,44.4583,-93.1616,89.85,58,0,8.05
457,Manokwari,ID,2022-06-30 20:32:57,-0.8667,134.0833,78.3,76,36,4.97
458,Popondetta,PG,2022-06-30 20:32:57,-8.7537,148.2534,73.76,72,12,3.15
459,Roswell,US,2022-06-30 20:32:57,34.0232,-84.3616,90.55,63,75,5.75
460,Villa Carlos Paz,AR,2022-06-30 20:32:58,-31.4241,-64.4978,62.06,22,3,11.01
461,Enniscorthy,IE,2022-06-30 20:32:59,52.5008,-6.5578,59.72,90,74,6.24
462,Debre Zeyit,ET,2022-06-30 20:32:59,8.75,38.9833,63.73,77,93,4.65
463,Zhanaozen,KZ,2022-06-30 20:33:00,43.3,52.8,71.49,29,0,14.2
464,Beringovskiy,RU,2022-06-30 20:33:00,63.05,179.3167,43.45,98,100,8.5
465,Sisimiut,GL,2022-06-30 20:33:01,66.9395,-53.6735,42.46,82,97,6.22
466,Rio Gallegos,AR,2022-06-30 20:33:01,-51.6226,-69.2181,37.45,70,0,8.05
467,Goianesia,BR,2022-06-30 20:33:02,-15.3175,-49.1175,74.73,31,34,1.16
468,Isangel,VU,2022-06-30 20:33:02,-19.55,169.2667,71.71,88,100,4.61
469,Poum,NC,2022-06-30 20:33:03,-20.2333,164.0167,72.86,69,10,12.73
470,Verkhnyaya Inta,RU,2022-06-30 20:33:03,65.9811,60.3094,44.15,87,79,5.17
471,Semnan,IR,2022-06-30 20:33:04,35.5729,53.3971,91.24,18,0,0.0
472,Palmer,US,2022-06-30 20:32:27,42.1584,-72.3287,84.2,37,20,3.44
473,Valdivia,CL,2022-06-30 20:31:22,-39.8142,-73.2459,46.49,94,100,4.54
474,Nizwa,OM,2022-06-30 20:33:04,22.9333,57.5333,88.65,59,100,4.07
475,Auki,SB,2022-06-30 20:33:05,-8.7676,160.7034,79.34,81,71,7.05
476,Itacarambi,BR,2022-06-30 20:33:05,-15.1022,-44.0919,74.98,31,24,2.19
477,Dali,CN,2022-06-30 20:33:06,25.7,100.1833,61.12,95,100,0.45
478,Kostino,RU,2022-06-30 20:33:06,58.9097,53.2691,45.1,93,100,12.33
479,Ranong,TH,2022-06-30 20:33:07,9.9658,98.6348,80.29,88,100,10.22
480,Puerto Colombia,CO,2022-06-30 20:33:07,10.9878,-74.9547,80.69,69,19,7.36
481,Ust-Kuyga,RU,2022-06-30 20:33:08,70.0167,135.6,50.5,52,100,5.17
482,Tilichiki,RU,2022-06-30 20:33:08,60.4667,166.1,45.88,97,100,4.21
483,Saint Anthony,US,2022-06-30 20:30:17,45.0205,-93.218,91.89,44,0,10.36
484,Whangarei,NZ,2022-06-30 20:33:09,-35.7317,174.3239,56.57,88,63,6.13
485,Xuddur,SO,2022-06-30 20:33:09,4.1213,43.8894,69.66,81,99,18.5
486,Ayan,RU,2022-06-30 20:32:18,56.45,138.1667,61.57,79,44,2.73
487,Kirkland Lake,CA,2022-06-30 20:30:15,48.1446,-80.0377,57.49,94,100,10.71
488,Behshahr,IR,2022-06-30 20:33:10,36.6923,53.5526,75.02,62,0,9.33
489,Guangyuan,CN,2022-06-30 20:33:11,32.442,105.823,73.24,88,100,1.54
490,Nioro,GM,2022-06-30 20:33:11,13.35,-15.75,81.97,74,42,10.56
491,Flin Flon,CA,2022-06-30 20:33:12,54.7682,-101.865,60.64,31,75,17.27
492,Coquimbo,CL,2022-06-30 20:33:12,-29.9533,-71.3436,56.93,82,40,11.5
493,Sakaiminato,JP,2022-06-30 20:33:13,35.55,133.2333,71.58,94,20,6.91
494,Cienfuegos,CU,2022-06-30 20:33:13,22.1461,-80.4356,89.74,62,40,5.75
495,Serenje,ZM,2022-06-30 20:33:14,-13.2325,30.2352,53.29,97,97,10.25
496,Burnie,AU,2022-06-30 20:33:14,-41.0667,145.9167,43.95,71,80,4.94
497,Joao Pinheiro,BR,2022-06-30 20:33:15,-17.7425,-46.1725,70.38,37,61,3.53
498,Medina,SA,2022-06-30 20:30:43,24.4686,39.6142,97.23,13,0,12.66
499,Port Hedland,AU,2022-06-30 20:33:15,-20.3167,118.5667,60.85,39,1,14.97
500,Marsh Harbour,BS,2022-06-30 20:33:16,26.5412,-77.0636,81.95,75,100,14.41
501,Celestun,MX,2022-06-30 20:33:16,20.8667,-90.4,83.19,70,31,13.33
502,Shuangyang,CN,2022-06-30 20:34:17,43.5242,125.6736,69.6,90,100,2.8
503,Mayo,US,2022-06-30 20:34:17,38.8876,-76.5119,93.13,56,0,3.0
504,Nome,US,2022-06-30 20:34:18,64.5011,-165.4064,64.17,55,40,16.11
505,Aklavik,CA,2022-06-30 20:34:18,68.2191,-135.0107,69.8,56,100,6.91
506,Sept-Iles,CA,2022-06-30 20:34:19,50.2001,-66.3821,69.8,44,20,12.66
507,Mersing,MY,2022-06-30 20:34:19,2.4312,103.8405,75.11,94,20,6.91
508,Borgarnes,IS,2022-06-30 20:34:20,64.5383,-21.9206,57.25,90,100,2.64
509,Maltahohe,NA,2022-06-30 20:34:21,-24.8333,16.9833,56.05,38,83,16.49
510,Vardo,NO,2022-06-30 20:32:32,70.3705,31.1107,49.98,87,75,17.27
511,Skogn,NO,2022-06-30 20:34:21,63.7,11.2,72.79,73,15,1.39
512,Jalu,LY,2022-06-30 20:34:22,29.0331,21.5482,89.01,25,0,2.86
513,Anuradhapura,LK,2022-06-30 20:34:22,8.3565,80.4173,76.71,91,47,6.93
514,Lakes Entrance,AU,2022-06-30 20:34:23,-37.8811,147.981,43.16,84,94,4.74
515,Lethem,GY,2022-06-30 20:34:23,3.3803,-59.7968,81.81,76,48,4.23
516,Ishinomaki,JP,2022-06-30 20:34:24,38.4167,141.3,74.68,82,3,3.4
517,Dengfeng,CN,2022-06-30 20:34:24,34.4553,113.0281,71.58,90,2,1.19
518,Bhilai,IN,2022-06-30 20:34:24,21.2167,81.4333,82.96,74,100,6.85
519,Nelson Bay,AU,2022-06-30 20:34:25,-32.7167,152.15,57.0,93,100,8.99
520,Amuntai,ID,2022-06-30 20:34:25,-2.4177,115.2494,72.48,99,96,1.68
521,Usinsk,RU,2022-06-30 20:34:26,65.9939,57.5281,45.97,73,51,8.43
522,Naze,JP,2022-06-30 20:34:26,28.3667,129.4833,77.92,83,54,14.27
523,Sinazongwe,ZM,2022-06-30 20:34:27,-17.2614,27.4618,61.88,77,67,0.69
524,Dodola,ET,2022-06-30 20:34:27,6.9833,39.1833,53.6,88,97,2.46
525,Batsfjord,NO,2022-06-30 20:34:28,70.6345,29.7185,51.58,81,75,10.36
526,Port-Gentil,GA,2022-06-30 20:34:28,-0.7193,8.7815,73.36,88,20,5.75
527,Maceio,BR,2022-06-30 20:34:29,-9.6658,-35.7353,76.44,83,75,6.91
528,Turiacu,BR,2022-06-30 20:33:35,-1.6633,-45.3717,77.81,82,71,6.08
529,Barguzin,RU,2022-06-30 20:34:30,53.6167,109.6167,66.78,83,86,2.3
530,Atlantic City,US,2022-06-30 20:34:30,39.3643,-74.4229,90.18,53,0,9.22
531,Tiarei,PF,2022-06-30 20:34:31,-17.5333,-149.3333,80.62,74,8,23.51
532,Collie,AU,2022-06-30 20:34:31,-33.3667,116.15,41.31,94,0,3.49
533,Sobolevo,RU,2022-06-30 20:34:32,54.4299,31.8996,60.93,73,24,4.14
534,Airai,TL,2022-06-30 20:34:32,-8.9266,125.4092,58.95,95,88,1.36
535,Bubaque,GW,2022-06-30 20:34:33,11.2833,-15.8333,81.45,79,39,10.56
536,Ponca City,US,2022-06-30 20:34:33,36.707,-97.0856,96.82,36,0,10.36
537,Mount Isa,AU,2022-06-30 20:34:33,-20.7333,139.5,53.37,100,100,11.5
538,Saint-Pierre,RE,2022-06-30 20:32:39,-21.3393,55.4781,65.88,68,75,6.91
539,Zlitan,LY,2022-06-30 20:34:34,32.4674,14.5687,78.46,71,2,3.02
540,Paamiut,GL,2022-06-30 20:34:34,61.994,-49.6678,41.74,82,98,12.35
541,Tuatapere,NZ,2022-06-30 20:34:35,-46.1333,167.6833,40.23,86,83,11.27
542,Aasiaat,GL,2022-06-30 20:34:35,68.7098,-52.8699,37.71,90,69,7.61
543,Senneterre,CA,2022-06-30 20:34:36,48.3835,-77.2328,55.54,86,100,6.06
544,Ixtapa,MX,2022-06-30 20:34:37,20.7,-105.2,88.23,79,20,13.8
545,Kanniyakumari,IN,2022-06-30 20:34:37,8.0833,77.5667,81.01,70,100,23.31
546,Pathein,MM,2022-06-30 20:34:37,16.7833,94.7333,79.43,89,100,5.5
547,Cidreira,BR,2022-06-30 20:34:38,-30.1811,-50.2056,57.07,75,0,5.93
548,Arlit,NE,2022-06-30 20:35:38,18.7369,7.3853,95.0,9,15,10.11
549,Ugoofaaru,MV,2022-06-30 20:35:39,5.6667,73.0,82.54,76,100,15.41
550,Cap-Aux-Meules,CA,2022-06-30 20:35:39,47.3821,-61.8597,68.05,68,40,5.75
551,Urumqi,CN,2022-06-30 20:35:40,43.801,87.6005,81.55,34,0,6.71
552,Chapais,CA,2022-06-30 20:35:40,49.7834,-74.8492,67.78,37,100,12.82
553,Puerto Escondido,MX,2022-06-30 20:35:41,15.85,-97.0667,86.83,66,20,4.61
554,Ingham,US,2022-06-30 20:35:41,42.6,-84.3833,88.92,39,0,8.05
555,Touros,BR,2022-06-30 20:30:56,-5.1989,-35.4608,77.45,84,3,11.77
556,Tezu,IN,2022-06-30 20:35:42,27.9167,96.1667,74.86,96,98,2.86
557,Estelle,US,2022-06-30 20:35:42,29.8458,-90.1067,84.18,76,100,8.05
558,Bairiki,KI,2022-06-30 20:35:43,1.3292,172.9752,82.4,78,20,10.36
559,Chenghai,CN,2022-06-30 20:35:43,23.4632,116.768,82.31,83,75,6.71
560,Ati,TD,2022-06-30 20:35:44,13.2154,18.3353,86.4,48,50,7.58
561,Bireun,ID,2022-06-30 20:35:44,5.203,96.7009,76.14,71,100,5.39
562,Belyy Yar,RU,2022-06-30 20:35:45,53.6039,91.3903,66.09,72,0,6.71
563,Pyaozerskiy,RU,2022-06-30 20:35:45,65.8333,31.1667,69.76,65,53,3.83
564,Wyndham,US,2022-06-30 20:35:46,37.6985,-77.6125,95.22,55,75,3.44
565,Chapada Dos Guimaraes,BR,2022-06-30 20:35:46,-15.4606,-55.7497,80.26,32,30,2.33
566,San Carlos De Bariloche,AR,2022-06-30 20:31:10,-41.1456,-71.3082,38.95,56,75,4.61
567,Kamsack,CA,2022-06-30 20:33:05,51.5667,-101.9009,63.54,55,52,18.12
568,Nara,JP,2022-06-30 20:35:47,34.6851,135.8049,80.49,63,0,0.74
569,Dolores,AR,2022-06-30 20:35:48,-36.3132,-57.6792,47.14,33,21,0.98
570,Cantapoy,PH,2022-06-30 20:35:48,9.4906,125.4364,78.53,87,100,5.61
571,Veraval,IN,2022-06-30 20:35:49,20.9,70.3667,83.48,82,100,18.37
572,Fountain Hills,US,2022-06-30 20:35:49,33.6117,-111.7174,103.1,28,0,1.01
573,Innisfail,AU,2022-06-30 20:35:50,-17.5333,146.0333,72.63,96,100,9.37
574,Avera,US,2022-06-30 20:35:50,33.194,-82.5271,87.31,38,99,4.59
575,Razgrad,BG,2022-06-30 20:35:51,43.5333,26.5167,69.75,56,0,7.18
576,Asfi,MA,2022-06-30 20:35:51,32.2994,-9.2372,66.94,74,2,19.55
577,Emerald,AU,2022-06-30 20:35:52,-23.5333,148.1667,59.34,90,100,6.26
578,Gualaquiza,EC,2022-06-30 20:35:52,-3.4,-78.55,75.83,61,38,2.33
579,Dunedin,NZ,2022-06-30 20:35:53,-45.8742,170.5036,43.81,49,44,5.01
580,Severnoye,RU,2022-06-30 20:35:53,56.3491,78.3619,47.14,98,100,11.56
581,Baykit,RU,2022-06-30 20:35:54,61.67,96.37,60.12,87,100,4.47
582,Hakkari,TR,2022-06-30 20:35:54,37.5833,44.1667,53.38,62,0,3.44
583,San Cristobal,VE,2022-06-30 20:35:55,7.7669,-72.225,78.98,82,100,4.59
584,Roebourne,AU,2022-06-30 20:31:19,-20.7833,117.1333,61.54,37,3,22.88
585,Cairns,AU,2022-06-30 20:35:55,-16.9167,145.7667,73.35,97,100,8.05
586,Keti Bandar,PK,2022-06-30 20:35:56,24.1447,67.4497,84.7,85,100,17.63
587,Yanam,IN,2022-06-30 20:35:56,16.7333,82.2167,82.06,81,100,4.99
588,Roma,US,2022-06-30 20:35:57,43.2128,-75.4557,83.82,50,39,1.01
589,Barra Do Corda,BR,2022-06-30 20:35:57,-5.5,-45.25,82.36,58,32,4.68
590,Tromso,NO,2022-06-30 20:35:58,69.6496,18.957,56.37,76,20,18.41
591,Cukai,MY,2022-06-30 20:35:58,4.25,103.4167,78.75,84,100,5.79
592,Murdochville,CA,2022-06-30 20:35:59,48.9583,-65.5006,56.28,36,36,7.0
593,Korla,CN,2022-06-30 20:35:59,41.7597,86.1469,82.92,27,10,2.57
